delivery_id,is_late,risk_reason
DL000473747,0,Normal
DL000473748,0,Normal
DL000473749,0,Normal
DL000473750,1,Delayed status
DL000473751,0,Normal
DL000473752,0,Normal
DL000473753,0,Normal
DL000473754,0,Normal
DL000473755,1,Normal
DL000473756,0,Normal
DL000473757,0,Normal
DL000473758,0,Normal
DL000473759,0,Normal
DL000473760,0,Normal
DL000473761,0,Normal
DL000473762,0,Normal
DL000473763,0,Normal
DL000473764,0,Normal
DL000473765,0,Normal
DL000473766,0,Normal
DL000473767,0,Normal
DL000473768,0,Normal
DL000473769,0,Normal
DL000473770,0,Normal
DL000473771,0,Delayed status
DL000473772,0,Normal
DL000473773,0,Normal
DL000473774,0,Normal
DL000473775,0,Normal
DL000473776,0,Normal
DL000473777,0,Long delivery duration
DL000473778,0,Normal
DL000473779,0,Normal
DL000473780,0,Normal
DL000473781,0,Normal
DL000473782,0,Long delivery duration
DL000473783,0,Normal
DL000473784,0,Delayed status
DL000473785,0,Normal
DL000473786,0,Normal
DL000473787,0,Normal
DL000473788,0,Normal
DL000473789,0,Normal
DL000473790,0,Long delivery duration
DL000473791,0,Long delivery duration
DL000473792,0,Normal
DL000473793,0,Normal
DL000473794,0,Normal
DL000473795,0,Normal
DL000473796,0,Normal
DL000473797,0,Normal
DL000473798,0,Normal
DL000473799,0,Normal
DL000473800,0,Normal
DL000473801,0,Normal
DL000473802,0,Normal
DL000473803,1,Delayed status
DL000473804,0,Normal
DL000473805,1,Normal
DL000473806,0,Delayed status
DL000473807,0,Normal
DL000473808,0,Delayed status
DL000473809,0,Normal
DL000473810,0,Normal
DL000473811,0,Normal
DL000473812,0,Normal
DL000473813,0,Normal
DL000473814,0,Normal
DL000473815,0,Normal
DL000473816,0,Normal
DL000473817,0,Normal
DL000473818,0,Normal
DL000473819,0,Normal
DL000473820,0,Delayed status
DL000473821,0,Normal
DL000473822,1,Delayed status
DL000473823,0,Normal
DL000473824,1,Delayed status
DL000473825,0,Normal
DL000473826,0,Normal
DL000473827,1,Delayed status
DL000473828,0,Long delivery duration
DL000473829,0,Normal
DL000473830,0,Normal
DL000473831,0,Normal
DL000473832,1,Long delivery duration
DL000473833,0,Normal
DL000473834,0,Normal
DL000473835,0,Normal
DL000473836,0,Normal
DL000473837,0,Normal
DL000473838,1,Long delivery duration
DL000473839,0,Normal
DL000473840,0,Normal
DL000473841,1,Normal
DL000473842,0,Normal
DL000473843,0,Normal
DL000473844,1,Delayed status
DL000473845,1,Delayed status
DL000473846,1,Delayed status
DL000473847,0,Normal
DL000473848,0,Normal
DL000473849,0,Delayed status
DL000473850,0,Normal
DL000473851,0,Normal
DL000473852,0,Normal
DL000473853,0,Delayed status
DL000473854,0,Normal
DL000473855,0,Normal
DL000473856,0,Normal
DL000473857,0,Normal
DL000473858,0,Normal
DL000473859,0,Normal
DL000473860,1,Normal
DL000473861,0,Normal
DL000473862,0,Normal
DL000473863,0,Normal
DL000473864,0,Normal
DL000473865,0,Normal
DL000473866,0,Normal
DL000473867,0,Normal
DL000473868,1,Delayed status
DL000473869,0,Normal
DL000473870,0,Normal
DL000473871,No,Normal
DL000473872,0,Normal
DL000473873,0,Normal
DL000473874,0,Normal
DL000473875,0,Normal
DL000473876,0,Normal
DL000473877,1,Delayed status
DL000473878,0,Normal
DL000473879,0,Long delivery duration
DL000473880,0,Normal
DL000473881,No,Delayed status
DL000473882,0,Normal
DL000473883,1,Delayed status
DL000473884,0,Normal
DL000473885,0,Normal
DL000473886,0,Normal
DL000473887,0,Normal
DL000473888,0,Normal
DL000473889,0,Normal
DL000473890,1,Long delivery duration
DL000473891,1,Delayed status
DL000473892,0,Normal
DL000473893,0,Normal
DL000473894,0,Normal
DL000473895,0,Normal
DL000473896,0,Normal
DL000473897,0,Delayed status
DL000473898,1,Delayed status
DL000473899,0,Normal
DL000473900,0,Normal
DL000473901,0,Normal
DL000473902,0,Normal
DL000473903,0,Normal
DL000473904,0,Normal
DL000473905,0,Normal
DL000473906,0,Delayed status
DL000473907,0,Normal
DL000473908,0,Normal
DL000473909,1,Normal
DL000473910,0,Normal
DL000473911,0,Normal
DL000473912,0,Normal
DL000473913,0,Normal
DL000473914,0,Normal
DL000473915,0,Normal
DL000473916,0,Normal
DL000473917,0,Normal
DL000473918,0,Normal
DL000473919,0,Normal
DL000473920,0,Normal
DL000473921,0,Normal
DL000473922,0,Long delivery duration
DL000473923,0,Normal
DL000473924,0,Normal
DL000473925,0,Normal
DL000473926,0,Normal
DL000473927,0,Normal
DL000473928,0,Normal
DL000473929,0,Normal
DL000473930,0,Normal
DL000473931,0,Normal
DL000473932,0,Normal
DL000473933,0,Normal
DL000473934,0,Normal
DL000473935,0,Normal
DL000473936,0,Normal
DL000473937,0,Normal
DL000473938,0,Normal
DL000473939,0,Long delivery duration
DL000473940,0,Normal
DL000473941,0,Normal
DL000473942,0,Normal
DL000473943,0,Delayed status
DL000473944,0,Normal
DL000473945,0,Normal
DL000473946,0,Normal
DL000473947,0,Normal
DL000473948,0,Normal
DL000473949,0,Normal
DL000473950,0,Normal
DL000473951,0,Normal
DL000473952,0,Normal
DL000473953,0,Normal
DL000473954,0,Normal
DL000473955,1,Delayed status
DL000473956,0,Normal
DL000473957,0,Normal
DL000473958,0,Normal
DL000473959,0,Long delivery duration
DL000473960,0,Normal
DL000473961,0,Delayed status
DL000473962,0,Normal
DL000473963,0,Long delivery duration
DL000473964,0,Delayed status
DL000473965,0,Normal
DL000473966,0,Normal
DL000473967,0,Normal
DL000473968,0,Normal
DL000473969,0,Normal
DL000473970,0,Normal
DL000473971,1,Delayed status
DL000473972,1,Long delivery duration
DL000473973,0,Delayed status
DL000473974,1,Delayed status
DL000473975,0,Normal
DL000473976,1,Normal
DL000473977,0,Normal
DL000473978,0,Normal
DL000473979,0,Normal
DL000473980,0,Normal
DL000473981,0,Normal
DL000473982,0,Normal
DL000473983,0,Normal
DL000473984,0,Normal
DL000473985,0,Normal
DL000473986,0,Normal
DL000473987,0,Normal
DL000473988,0,Normal
DL000473989,0,Normal
DL000473990,0,Long delivery duration
DL000473991,0,Normal
DL000473992,0,Normal
DL000473993,0,Normal
DL000473994,0,Normal
DL000473995,0,Normal
DL000473996,0,Normal
DL000473997,0,Normal
DL000473998,0,Delayed status
DL000473999,0,Normal
DL000474000,0,Normal
DL000474001,0,Normal
DL000474002,0,Normal
DL000474003,0,Normal
DL000474004,0,Normal
DL000474005,0,Normal
DL000474006,0,Normal
DL000474007,0,Normal
DL000474008,0,Normal
DL000474009,0,Normal
DL000474010,0,Long delivery duration
DL000474011,0,Normal
DL000474012,0,Normal
DL000474013,0,Normal
DL000474014,0,Normal
DL000474015,0,Normal
DL000474016,1,Delayed status
DL000474017,0,Delayed status
DL000474018,0,Normal
DL000474019,0,Normal
DL000474020,1,Normal
DL000474021,0,Normal
DL000474022,1,Normal
DL000474023,0,Normal
DL000474024,0,Normal
DL000474025,0,Normal
DL000474026,0,Normal
DL000474027,0,Long delivery duration
DL000474028,0,Normal
DL000474029,0,Normal
DL000474030,0,Normal
DL000474031,0,Normal
DL000474032,0,Normal
DL000474033,0,Normal
DL000474034,0,Normal
DL000474035,0,Normal
DL000474036,0,Normal
DL000474037,0,Normal
DL000474038,1,Delayed status
DL000474039,0,Normal
DL000474040,0,Normal
DL000474041,0,Normal
DL000474042,0,Normal
DL000474043,0,Normal
DL000474044,0,Normal
DL000474045,0,Normal
DL000474046,0,Normal
DL000474047,0,Normal
DL000474048,0,Normal
DL000474049,0,Normal
DL000474050,0,Normal
DL000474051,0,Normal
DL000474052,0,Normal
DL000474053,0,Normal
DL000474054,0,Normal
DL000474055,0,Normal
DL000474056,0,Normal
DL000474057,1,Delayed status
DL000474058,0,Normal
DL000474059,0,Normal
DL000474060,0,Normal
DL000474061,1,Normal
DL000474062,1,Delayed status
DL000474063,0,Normal
DL000474064,0,Normal
DL000474065,1,Delayed status
DL000474066,0,Normal
DL000474067,0,Normal
DL000474068,0,Delayed status
DL000474069,0,Normal
DL000474070,0,Normal
DL000474071,0,Normal
DL000474072,1,Long delivery duration
DL000474073,0,Normal
DL000474074,0,Normal
DL000474075,0,Normal
DL000474076,0,Normal
DL000474077,0,Normal
DL000474078,0,Normal
DL000474079,0,Normal
DL000474080,0,Normal
DL000474081,0,Normal
DL000474082,0,Normal
DL000474083,0,Normal
DL000474084,0,Normal
DL000474085,0,Normal
DL000474086,0,Normal
DL000474087,0,Normal
DL000474088,0,Normal
DL000474089,0,Normal
DL000474090,0,Normal
DL000474091,0,Normal
DL000474092,1,Delayed status
DL000474093,0,Normal
DL000474094,0,Normal
DL000474095,0,Delayed status
DL000474096,0,Normal
DL000474097,0,Normal
DL000474098,0,Normal
DL000474099,0,Normal
DL000474100,0,Normal
DL000474101,0,Normal
DL000474102,0,Normal
DL000474103,0,Normal
DL000474104,1,Normal
DL000474105,0,Normal
DL000474106,0,Delayed status
DL000474107,0,Normal
DL000474108,0,Normal
DL000474109,0,Delayed status
DL000474110,0,Normal
DL000474111,0,Normal
DL000474112,1,Normal
DL000474113,0,Normal
DL000474114,0,Normal
DL000474115,0,Normal
DL000474116,0,Normal
DL000474117,0,Normal
DL000474118,0,Normal
DL000474119,0,Normal
DL000474120,0,Delayed status
DL000474121,0,Normal
DL000474122,0,Normal
DL000474123,0,Normal
DL000474124,0,Normal
DL000474125,0,Normal
DL000474126,0,Long delivery duration
DL000474127,0,Long delivery duration
DL000474128,0,Normal
DL000474129,0,Normal
DL000474130,1,Delayed status
DL000474131,0,Normal
DL000474132,1,Normal
DL000474133,0,Normal
DL000474134,0,Normal
DL000474135,0,Normal
DL000474136,0,Normal
DL000474137,0,Normal
DL000474138,0,Normal
DL000474139,0,Long delivery duration
DL000474140,0,Normal
DL000474141,0,Normal
DL000474142,0,Normal
DL000474143,0,Normal
DL000474144,0,Normal
DL000474145,0,Normal
DL000474146,0,Normal
DL000474147,0,Normal
DL000474148,0,Normal
DL000474149,0,Normal
DL000474150,0,Normal
DL000474151,0,Normal
DL000474152,0,Long delivery duration
DL000474153,0,Normal
DL000474154,0,Normal
DL000474155,0,Normal
DL000474156,0,Normal
DL000474157,0,Normal
DL000474158,0,Normal
DL000474159,0,Normal
DL000474160,0,Normal
DL000474161,0,Normal
DL000474162,0,Normal
DL000474163,1,Delayed status
DL000474164,0,Normal
DL000474165,0,Normal
DL000474166,0,Normal
DL000474167,0,Normal
DL000474168,0,Normal
DL000474169,0,Delayed status
DL000474170,0,Normal
DL000474171,0,Normal
DL000474172,0,Normal
DL000474173,0,Normal
DL000474174,0,Normal
DL000474175,0,Normal
DL000474176,0,Normal
DL000474177,0,Normal
DL000474178,0,Normal
DL000474179,0,Normal
DL000474180,1,Delayed status
DL000474181,No,Normal
DL000474182,0,Normal
DL000474183,0,Normal
DL000474184,0,Normal
DL000474185,1,Delayed status
DL000474186,0,Normal
DL000474187,0,Normal
DL000474188,0,Normal
DL000474189,0,Normal
DL000474190,0,Normal
DL000474191,0,Normal
DL000474192,0,Normal
DL000474193,0,Normal
DL000474194,1,Delayed status
DL000474195,0,Normal
DL000474196,0,Normal
DL000474197,0,Normal
DL000474198,0,Delayed status
DL000474199,0,Normal
DL000474200,0,Normal
DL000474201,0,Normal
DL000474202,0,Normal
DL000474203,0,Normal
DL000474204,0,Normal
DL000474205,0,Normal
DL000474206,0,Normal
DL000474207,0,Normal
DL000474208,0,Normal
DL000474209,0,Normal
DL000474210,0,Normal
DL000474211,0,Normal
DL000474212,0,Normal
DL000474213,0,Normal
DL000474214,0,Normal
DL000474215,1,Normal
DL000474216,0,Normal
DL000474217,1,Long delivery duration
DL000474218,0,Normal
DL000474219,0,Normal
DL000474220,1,Normal
DL000474221,0,Normal
DL000474222,0,Normal
DL000474223,0,Long delivery duration
DL000474224,0,Normal
DL000474225,0,Normal
DL000474226,0,Normal
DL000474227,0,Normal
DL000474228,1,Delayed status
DL000474229,0,Normal
DL000474230,0,Long delivery duration
DL000474231,0,Normal
DL000474232,0,Normal
DL000474233,0,Normal
DL000474234,0,Normal
DL000474235,0,Normal
DL000474236,0,Normal
DL000474237,0,Normal
DL000474238,0,Normal
DL000474239,0,Delayed status
DL000474240,1,Delayed status
DL000474241,0,Normal
DL000474242,0,Normal
DL000474243,0,Normal
DL000474244,0,Normal
DL000474245,0,Normal
DL000474246,0,Normal
DL000474247,0,Delayed status
DL000474248,0,Normal
DL000474249,0,Normal
DL000474250,0,Normal
DL000474251,0,Normal
DL000474252,0,Normal
DL000474253,0,Normal
DL000474254,0,Normal
DL000474255,0,Normal
DL000474256,0,Normal
DL000474257,0,Normal
DL000474258,0,Normal
DL000474259,0,Normal
DL000474260,0,Normal
DL000474261,0,Normal
DL000474262,No,Normal
DL000474263,0,Normal
DL000474264,0,Normal
DL000474265,1,Delayed status
DL000474266,0,Normal
DL000474267,0,Normal
DL000474268,0,Delayed status
DL000474269,1,Normal
DL000474270,0,Normal
DL000474271,0,Normal
DL000474272,0,Normal
DL000474273,0,Normal
DL000474274,0,Normal
DL000474275,0,Normal
DL000474276,0,Normal
DL000474277,0,Normal
DL000474278,0,Normal
DL000474279,0,Normal
DL000474280,0,Normal
DL000474281,0,Normal
DL000474282,0,Normal
DL000474283,0,Normal
DL000474284,0,Long delivery distance
DL000474285,0,Normal
DL000474286,0,Normal
DL000474287,0,Normal
DL000474288,0,Normal
DL000474289,0,Normal
DL000474290,0,Normal
DL000474291,0,Delayed status
DL000474292,0,Normal
DL000474293,0,Normal
DL000474294,0,Normal
DL000474295,0,Normal
DL000474296,0,Normal
DL000474297,0,Normal
DL000474298,0,Normal
DL000474299,0,Normal
DL000474300,0,Normal
DL000474301,0,Normal
DL000474302,0,Normal
DL000474303,0,Normal
DL000474304,0,Normal
DL000474305,1,Delayed status
DL000474306,0,Normal
DL000474307,0,Normal
DL000474308,0,Normal
DL000474309,1,Long delivery duration
DL000474310,0,Normal
DL000474311,0,Normal
DL000474312,0,Normal
DL000474313,0,Normal
DL000474314,0,Normal
DL000474315,0,Normal
DL000474316,0,Normal
DL000474317,0,Delayed status
DL000474318,0,Normal
DL000474319,0,Normal
DL000474320,0,Normal
DL000474321,0,Normal
DL000474322,0,Normal
DL000474323,0,Normal
DL000474324,0,Normal
DL000474325,1,Delayed status
DL000474326,0,Normal
DL000474327,1,Delayed status
DL000474328,0,Normal
DL000474329,1,Normal
DL000474330,0,Normal
DL000474331,0,Normal
DL000474332,0,Long delivery distance
DL000474333,0,Normal
DL000474334,0,Normal
DL000474335,0,Normal
DL000474336,0,Normal
DL000474337,0,Delayed status
DL000474338,1,Long delivery duration
DL000474339,0,Normal
DL000474340,0,Normal
DL000474341,0,Normal
DL000474342,0,Normal
DL000474343,0,Normal
DL000474344,0,Normal
DL000474345,0,Normal
DL000474346,1,Normal
DL000474347,0,Normal
DL000474348,0,Normal
DL000474349,1,Delayed status
DL000474350,1,Long delivery duration
DL000474351,0,Normal
DL000474352,0,Normal
DL000474353,0,Normal
DL000474354,0,Normal
DL000474355,0,Normal
DL000474356,0,Normal
DL000474357,0,Normal
DL000474358,0,Normal
DL000474359,0,Normal
DL000474360,0,Normal
DL000474361,1,Delayed status
DL000474362,0,Normal
DL000474363,0,Normal
DL000474364,0,Normal
DL000474365,1,Normal
DL000474366,0,Normal
DL000474367,0,Normal
DL000474368,0,Normal
DL000474369,0,Normal
DL000474370,0,Normal
DL000474371,0,Long delivery duration
DL000474372,0,Normal
DL000474373,1,Normal
DL000474374,0,Normal
DL000474375,0,Normal
DL000474376,0,Normal
DL000474377,0,Normal
DL000474378,0,Normal
DL000474379,0,Normal
DL000474380,0,Normal
DL000474381,0,Normal
DL000474382,0,Normal
DL000474383,0,Normal
DL000474384,0,Normal
DL000474385,0,Normal
DL000474386,0,Normal
DL000474387,0,Normal
DL000474388,0,Normal
DL000474389,0,Normal
DL000474390,0,Normal
DL000474391,0,Normal
DL000474392,0,Normal
DL000474393,0,Normal
DL000474394,0,Normal
DL000474395,0,Normal
DL000474396,1,Delayed status
DL000474397,0,Normal
DL000474398,0,Normal
DL000474399,0,Normal
DL000474400,0,Normal
DL000474401,0,Normal
DL000474402,0,Long delivery duration
DL000474403,0,Normal
DL000474404,0,Normal
DL000474405,0,Normal
DL000474406,0,Normal
DL000474407,0,Normal
DL000474408,0,Normal
DL000474409,1,Delayed status
DL000474410,0,Normal
DL000474411,0,Long delivery duration
DL000474412,0,Normal
DL000474413,1,Normal
DL000474414,0,Normal
DL000474415,0,Normal
DL000474416,0,Normal
DL000474417,0,Normal
DL000474418,0,Normal
DL000474419,0,Normal
DL000474420,0,Normal
DL000474421,0,Long delivery duration
DL000474422,0,Normal
DL000474423,0,Normal
DL000474424,0,Normal
DL000474425,0,Normal
DL000474426,0,Normal
DL000474427,0,Normal
DL000474428,1,Delayed status
DL000474429,0,Normal
DL000474430,0,Delayed status
DL000474431,0,Normal
DL000474432,0,Normal
DL000474433,1,Normal
DL000474434,0,Normal
DL000474435,0,Normal
DL000474436,1,Normal
DL000474437,0,Normal
DL000474438,0,Normal
DL000474439,0,Normal
DL000474440,0,Normal
DL000474441,0,Normal
DL000474442,0,Normal
DL000474443,1,Delayed status
DL000474444,1,Normal
DL000474445,0,Normal
DL000474446,0,Normal
DL000474447,0,Normal
DL000474448,0,Normal
DL000474449,0,Normal
DL000474450,1,Normal
DL000474451,1,Delayed status
DL000474452,0,Normal
DL000474453,0,Long delivery duration
DL000474454,0,Normal
DL000474455,0,Normal
DL000474456,0,Normal
DL000474457,0,Normal
DL000474458,0,Normal
DL000474459,0,Normal
DL000474460,0,Normal
DL000474461,0,Normal
DL000474462,0,Normal
DL000474463,0,Long delivery duration
DL000474464,0,Long delivery duration
DL000474465,0,Normal
DL000474466,0,Normal
DL000474467,0,Delayed status
DL000474468,0,Normal
DL000474469,0,Normal
DL000474470,1,Delayed status
DL000474471,0,Long delivery duration
DL000474472,0,Normal
DL000474473,0,Normal
DL000474474,0,Normal
DL000474475,0,Normal
DL000474476,0,Normal
DL000474477,0,Normal
DL000474478,0,Delayed status
DL000474479,0,Normal
DL000474480,0,Normal
DL000474481,0,Long delivery duration
DL000474482,0,Normal
DL000474483,0,Normal
DL000474484,0,Normal
DL000474485,0,Normal
DL000474486,0,Normal
DL000474487,No,Normal
DL000474488,0,Normal
DL000474489,0,Normal
DL000474490,0,Normal
DL000474491,0,Delayed status
DL000474492,0,Normal
DL000474493,0,Normal
DL000474494,0,Normal
DL000474495,0,Normal
DL000474496,0,Normal
DL000474497,0,Normal
DL000474498,0,Long delivery duration
DL000474499,0,Normal
DL000474500,0,Normal
DL000474501,0,Normal
DL000474502,0,Normal
DL000474503,0,Normal
DL000474504,1,Delayed status
DL000474505,0,Normal
DL000474506,0,Normal
DL000474507,0,Delayed status
DL000474508,0,Normal
DL000474509,0,Normal
DL000474510,0,Normal
DL000474511,0,Delayed status
DL000474512,No,Normal
DL000474513,0,Normal
DL000474514,0,Delayed status
DL000474515,0,Normal
DL000474516,0,Normal
DL000474517,0,Normal
DL000474518,0,Normal
DL000474519,0,Normal
DL000474520,0,Normal
DL000474521,0,Normal
DL000474522,0,Long delivery duration
DL000474523,0,Delayed status
DL000474524,0,Normal
DL000474525,1,Delayed status
DL000474526,0,Normal
DL000474527,0,Normal
DL000474528,0,Normal
DL000474529,0,Normal
DL000474530,0,Normal
DL000474531,0,Normal
DL000474532,0,Normal
DL000474533,0,Normal
DL000474534,1,Normal
DL000474535,0,Long delivery duration
DL000474536,0,Normal
DL000474537,0,Normal
DL000474538,0,Normal
DL000474539,0,Normal
DL000474540,0,Normal
DL000474541,1,Long delivery duration
DL000474542,0,Normal
DL000474543,0,Long delivery duration
DL000474544,0,Normal
DL000474545,No,Normal
DL000474546,1,Normal
DL000474547,0,Normal
DL000474548,0,Delayed status
DL000474549,0,Normal
DL000474550,0,Normal
DL000474551,0,Normal
DL000474552,0,Normal
DL000474553,0,Normal
DL000474554,0,Normal
DL000474555,0,Normal
DL000474556,0,Normal
DL000474557,0,Normal
DL000474558,0,Normal
DL000474559,0,Long delivery duration
DL000474560,0,Long delivery duration
DL000474561,0,Normal
DL000474562,0,Normal
DL000474563,1,Normal
DL000474564,0,Normal
DL000474565,0,Normal
DL000474566,0,Normal
DL000474567,1,Normal
DL000474568,0,Normal
DL000474569,0,Normal
DL000474570,0,Normal
DL000474571,0,Normal
DL000474572,0,Normal
DL000474573,1,Normal
DL000474574,0,Normal
DL000474575,0,Delayed status
DL000474576,0,Delayed status
DL000474577,0,Normal
DL000474578,0,Normal
DL000474579,0,Normal
DL000474580,0,Normal
DL000474581,1,Delayed status
DL000474582,0,Delayed status
DL000474583,0,Normal
DL000474584,0,Normal
DL000474585,0,Normal
DL000474586,0,Normal
DL000474587,0,Normal
DL000474588,0,Normal
DL000474589,0,Normal
DL000474590,0,Normal
DL000474591,0,Normal
DL000474592,0,Normal
DL000474593,0,Normal
DL000474594,0,Normal
DL000474595,0,Normal
DL000474596,0,Normal
DL000474597,0,Normal
