vehicle_id,vehicle_type,vehicle_age_years,capacity_kg,fuel_type,maintenance_score,current_mileage_km
V014448,Medium Truck,9,8000,Diesel,94.73,91185.0
V014449,Van,8,1000,Petrol,75.44,137841.0
V014450,Heavy Truck,11,20000,Diesel,77.79,47567.0
V014451,Light Truck,7,3500,Diesel,80.71,144155.0
V014452,Van,9,1000,Petrol,57.82,286112.0
V014453,Motorbike,9,50,Petrol,93.98,153323.0
V014454,Light Truck,6,3500,Diesel,72.47,113474.0
V014455,Light Truck,6,3500,Diesel,77.77,186528.0
V014456,Medium Truck,12,8000,Diesel,83.7,149534.0
V014457,Medium Truck,6,8000,Diesel,63.91,21622.0
V014458,Medium Truck,9,8000,Diesel,100.0,106040.0
V014459,Medium Truck,13,8000,Diesel,66.49,157109.0
V014460,Light Truck,2,3500,Diesel,63.57,108637.0
V014461,Van,10,1000,Petrol,69.53,182332.0
V014462,Van,10,1000,Petrol,76.44,84856.0
V014463,Motorbike,1,50,Petrol,89.25,175001.0
V014464,Van,14,1000,Petrol,95.12,231482.0
V014465,Light Truck,12,3500,Diesel,57.35,344558.0
V014466,Van,7,1000,Petrol,84.21,68005.0
V014467,Van,8,1000,Petrol,88.37,297553.0
V014468,Light Truck,14,3500,Diesel,66.44,102566.0
V014469,Van,5,1000,Petrol,80.3,227399.0
V014470,Medium Truck,2,8000,Diesel,67.15,208630.0
V014471,Heavy Truck,1,20000,Diesel,78.48,142022.0
V014472,Heavy Truck,10,20000,Diesel,95.02,65643.0
V014473,Heavy Truck,1,20000,Diesel,62.38,226322.0
V014474,Van,12,1000,Petrol,89.18,140051.0
V014475,Van,2,1000,Petrol,61.97,120890.0
V014476,Van,6,1000,Petrol,100.0,128382.0
V014477,Light Truck,11,3500,Diesel,72.12,295079.0
V014478,Van,2,1000,Petrol,99.96,103362.0
V014479,Medium Truck,11,8000,Diesel,76.84,268141.0
V014480,Light Truck,11,3500,Diesel,92.61,224130.0
V014481,Light Truck,1,3500,Diesel,80.59,128506.0
V014482,Van,5,1000,Petrol,83.59,112091.0
V014483,Van,5,1000,Petrol,81.51,71986.0
V014484,Medium Truck,9,8000,Diesel,54.23,149766.0
V014485,Light Truck,1,3500,Diesel,71.04,15101.0
V014486,Medium Truck,11,8000,Diesel,63.42,212722.0
V014487,Van,3,1000,Petrol,70.95,211108.0
V014488,Light Truck,8,3500,Diesel,85.13,261369.0
V014489,Motorbike,2,50,Petrol,86.59,73776.0
V014490,Medium Truck,4,8000,Diesel,69.11,198152.0
V014491,Medium Truck,2,8000,Diesel,86.52,210596.0
V014492,Van,4,1000,Petrol,88.42,163031.0
V014493,Van,4,1000,Petrol,94.66,245704.0
V014494,Van,12,1000,Petrol,63.94,79722.0
V014495,Medium Truck,12,8000,Diesel,62.83,325507.0
V014496,Heavy Truck,10,20000,Diesel,89.42,1000.0
V014497,Medium Truck,12,8000,Diesel,68.02,268507.0
V014498,Light Truck,12,3500,Diesel,81.73,240361.0
V014499,Light Truck,12,3500,Diesel,92.01,239708.0
V014500,Light Truck,9,3500,Diesel,85.31,201345.0
V014501,Van,1,1000,Petrol,93.2,85720.0
V014502,Motorbike,12,50,Petrol,76.93,114815.0
V014503,Van,7,1000,Petrol,56.47,235283.0
V014504,Van,7,1000,Petrol,100.0,298217.0
V014505,Light Truck,0,3500,Diesel,77.81,77651.0
V014506,Light Truck,2,3500,Diesel,68.44,170841.0
V014507,Light Truck,0,3500,Diesel,89.43,225204.0
V014508,Van,6,1000,Petrol,100.0,208076.0
V014509,Medium Truck,6,8000,Diesel,61.55,372102.0
V014510,Medium Truck,8,8000,Diesel,77.82,101510.0
V014511,Light Truck,4,3500,Diesel,90.78,210554.0
V014512,Light Truck,2,3500,Diesel,99.95,286341.0
V014513,Light Truck,7,3500,Diesel,85.57,298971.0
V014514,Medium Truck,10,8000,Diesel,76.8,314708.0
V014515,Light Truck,10,3500,Diesel,73.56,87362.0
V014516,Light Truck,2,3500,Diesel,68.25,1429.0
V014517,Light Truck,2,3500,Diesel,77.69,253536.0
V014518,Medium Truck,4,8000,Diesel,99.3,116428.0
V014519,Medium Truck,3,8000,Diesel,68.54,300882.0
V014520,Medium Truck,6,8000,Diesel,72.97,124027.0
V014521,Van,11,1000,Petrol,74.53,146986.0
V014522,Medium Truck,3,8000,Diesel,91.36,298307.0
V014523,Heavy Truck,5,20000,Diesel,73.34,131285.0
V014524,Light Truck,9,3500,Diesel,93.56,152608.0
V014525,Medium Truck,0,8000,Diesel,82.79,197585.0
V014526,Medium Truck,4,8000,Diesel,81.46,120610.0
V014527,Medium Truck,7,8000,Diesel,95.76,227686.0
V014528,Motorbike,5,50,Petrol,100.0,79859.0
V014529,Van,10,1000,Petrol,86.85,239936.0
V014530,Van,6,1000,Petrol,100.0,187329.0
V014531,Light Truck,11,3500,Diesel,79.45,16073.0
V014532,Light Truck,14,3500,Diesel,77.0,169899.0
V014533,Van,14,1000,Petrol,74.17,141416.0
V014534,Motorbike,13,50,Petrol,84.39,226320.0
V014535,Light Truck,1,3500,Diesel,84.38,123356.0
V014536,Motorbike,14,50,Petrol,93.75,309878.0
V014537,Medium Truck,8,8000,Diesel,97.39,91464.0
V014538,Medium Truck,14,8000,Diesel,57.31,211707.0
V014539,Medium Truck,4,8000,Diesel,100.0,204870.0
V014540,Medium Truck,12,8000,Diesel,92.65,224287.0
V014541,Van,13,1000,Petrol,80.83,171673.0
V014542,Van,3,1000,Petrol,78.22,449633.0
V014543,Van,1,1000,Petrol,100.0,219678.0
V014544,Van,0,1000,Petrol,94.59,86498.0
V014545,Medium Truck,3,8000,Diesel,83.23,173882.0
V014546,Light Truck,3,3500,Diesel,90.39,306540.0
V014547,Light Truck,9,3500,Diesel,72.37,264653.0
V014548,Van,10,1000,Petrol,64.6,272857.0
V014549,Motorbike,6,50,Petrol,44.62,176221.0
V014550,Light Truck,12,3500,Diesel,75.77,28566.0
V014551,Van,13,1000,Petrol,95.76,125446.0
V014552,Van,13,1000,Petrol,76.2,205079.0
V014553,Medium Truck,14,8000,Diesel,81.86,304174.0
V014554,Van,6,1000,Petrol,78.43,371337.0
V014555,Van,13,1000,Petrol,79.19,195712.0
V014556,Motorbike,8,50,Petrol,88.17,248797.0
V014557,Medium Truck,12,8000,Diesel,89.66,200439.0
V014558,Van,8,1000,Petrol,87.5,167460.0
V014559,Medium Truck,8,8000,Diesel,82.44,265067.0
V014560,Medium Truck,11,8000,Diesel,100.0,226179.0
V014561,Light Truck,1,3500,Diesel,75.54,261243.0
V014562,Van,10,1000,Petrol,88.01,228422.0
V014563,Van,0,1000,Petrol,72.37,273200.0
V014564,Light Truck,11,3500,Diesel,100.0,366820.0
V014565,Van,14,1000,Petrol,85.62,275985.0
V014566,Heavy Truck,12,20000,Diesel,92.61,152641.0
V014567,Medium Truck,11,8000,Diesel,86.13,170527.0
V014568,Van,7,1000,Petrol,83.86,6716.0
V014569,Medium Truck,1,8000,Diesel,100.0,100509.0
V014570,Light Truck,8,3500,Diesel,85.37,178365.0
V014571,Van,9,1000,Petrol,72.48,11118.0
V014572,Heavy Truck,10,20000,Diesel,79.26,159501.0
V014573,Van,5,1000,Petrol,69.73,232358.0
V014574,Van,12,1000,Petrol,94.28,233870.0
V014575,Light Truck,0,3500,Diesel,66.36,124493.0
V014576,Motorbike,6,50,Petrol,77.74,255937.0
V014577,Light Truck,10,3500,Diesel,85.77,206086.0
V014578,Medium Truck,14,8000,Diesel,87.6,347223.0
V014579,Medium Truck,11,8000,Diesel,82.18,208458.0
V014580,Heavy Truck,5,20000,Diesel,100.0,51738.0
V014581,Van,9,1000,Petrol,84.65,30361.0
V014582,Medium Truck,5,8000,Diesel,77.53,249312.0
V014583,Van,6,1000,Petrol,82.27,372426.0
V014584,Van,3,1000,Petrol,100.0,154021.0
V014585,Light Truck,1,3500,Diesel,72.56,171776.0
V014586,Van,1,1000,Petrol,93.9,3866.0
V014587,Light Truck,10,3500,Diesel,77.25,242320.0
V014588,Medium Truck,11,8000,Diesel,94.94,54522.0
V014589,Medium Truck,2,8000,Diesel,80.96,262697.0
V014590,Medium Truck,6,8000,Diesel,84.51,92311.0
V014591,Van,1,1000,Petrol,95.82,250745.0
V014592,Van,7,1000,Petrol,71.08,217009.0
V014593,Van,11,1000,Petrol,89.78,305070.0
V014594,Heavy Truck,7,20000,Diesel,72.75,46671.0
V014595,Medium Truck,9,8000,Diesel,78.28,331301.0
V014596,Medium Truck,7,8000,Diesel,85.8,30427.0
V014597,Heavy Truck,3,20000,Diesel,76.5,336313.0
V014598,Van,13,1000,Petrol,74.8,249204.0
V014599,Van,9,1000,Petrol,94.42,172739.0
V014600,Motorbike,3,50,Petrol,87.02,202765.0
V014601,Light Truck,7,3500,Diesel,87.34,229460.0
V014602,Medium Truck,9,8000,Diesel,64.09,183827.0
V014603,Medium Truck,1,8000,Diesel,80.99,127346.0
V014604,Heavy Truck,11,20000,Diesel,100.0,245140.0
V014605,Van,12,1000,Petrol,96.46,116397.0
V014606,Van,12,1000,Petrol,90.9,219594.0
V014607,Light Truck,14,3500,Diesel,86.59,233345.0
V014608,Heavy Truck,7,20000,Diesel,81.32,40553.0
V014609,Medium Truck,9,8000,Diesel,75.55,87262.0
V014610,Light Truck,2,3500,Diesel,61.29,132373.0
V014611,Heavy Truck,12,20000,Diesel,60.78,122781.0
V014612,Light Truck,11,3500,Diesel,87.1,129040.0
V014613,Motorbike,4,50,Petrol,65.76,32387.0
V014614,Light Truck,5,3500,Diesel,65.64,168960.0
V014615,Light Truck,11,3500,Diesel,78.98,272468.0
V014616,Medium Truck,14,8000,Diesel,93.56,187616.0
V014617,Medium Truck,14,8000,Diesel,99.82,74365.0
V014618,Medium Truck,7,8000,Diesel,76.41,200753.0
V014619,Light Truck,6,3500,Diesel,86.74,310164.0
V014620,Light Truck,10,3500,Diesel,99.74,157547.0
V014621,Light Truck,3,3500,Diesel,92.08,328226.0
V014622,Van,11,1000,Petrol,88.72,136922.0
V014623,Heavy Truck,10,20000,Diesel,71.64,232889.0
V014624,Van,4,1000,Petrol,64.54,99847.0
V014625,Medium Truck,4,8000,Diesel,80.46,1000.0
V014626,Van,7,1000,Petrol,74.03,274073.0
V014627,Medium Truck,13,8000,Diesel,54.42,207649.0
V014628,Van,7,1000,Petrol,100.0,221571.0
V014629,Light Truck,2,3500,Diesel,77.69,1000.0
V014630,Light Truck,4,3500,Diesel,100.0,192146.0
V014631,Van,7,1000,Petrol,98.51,83869.0
V014632,Van,7,1000,Petrol,79.67,164147.0
V014633,Light Truck,2,3500,Diesel,91.79,151234.0
V014634,Light Truck,8,3500,Diesel,77.31,302540.0
V014635,Light Truck,9,3500,Diesel,66.23,194169.0
V014636,Light Truck,13,3500,Diesel,94.21,252464.0
V014637,Light Truck,11,3500,Diesel,86.53,188627.0
V014638,Van,4,1000,Petrol,99.52,184637.0
V014639,Medium Truck,9,8000,Diesel,89.36,1000.0
V014640,Van,2,1000,Petrol,83.12,294216.0
V014641,Medium Truck,11,8000,Diesel,67.41,29291.0
V014642,Light Truck,12,3500,Diesel,100.0,46237.0
V014643,Medium Truck,10,8000,Diesel,77.46,287829.0
V014644,Van,10,1000,Petrol,86.57,107255.0
V014645,Van,0,1000,Petrol,82.43,106444.0
V014646,Van,0,1000,Petrol,100.0,285757.0
V014647,Light Truck,6,3500,Diesel,69.78,269601.0
V014648,Medium Truck,8,8000,Diesel,71.11,139598.0
V014649,Medium Truck,8,8000,Diesel,93.53,220105.0
V014650,Light Truck,14,3500,Diesel,78.76,137130.0
V014651,Motorbike,2,50,Petrol,81.91,263216.0
V014652,Medium Truck,10,8000,Diesel,92.61,176267.0
V014653,Medium Truck,1,8000,Diesel,96.45,82969.0
V014654,Light Truck,14,3500,Diesel,61.54,282502.0
V014655,Motorbike,6,50,Petrol,91.94,292102.0
V014656,Van,6,1000,Petrol,82.08,215916.0
V014657,Medium Truck,13,8000,Diesel,91.17,124778.0
V014658,Heavy Truck,0,20000,Diesel,75.63,317699.0
V014659,Heavy Truck,7,20000,Diesel,81.47,223895.0
V014660,Light Truck,10,3500,Diesel,74.81,150512.0
V014661,Medium Truck,2,8000,Diesel,87.31,136266.0
V014662,Heavy Truck,2,20000,Diesel,82.25,189747.0
V014663,Medium Truck,13,8000,Diesel,86.71,70235.0
V014664,Medium Truck,10,8000,Diesel,84.67,252457.0
V014665,Light Truck,8,3500,Diesel,64.88,243354.0
V014666,Light Truck,1,3500,Diesel,92.87,120138.0
V014667,Light Truck,6,3500,Diesel,80.48,98252.0
V014668,Van,7,1000,Petrol,76.46,136462.0
V014669,Van,14,1000,Petrol,87.15,178574.0
V014670,Light Truck,13,3500,Diesel,72.46,225147.0
V014671,Light Truck,14,3500,Diesel,84.24,178346.0
V014672,Van,6,1000,Petrol,82.84,222558.0
V014673,Medium Truck,5,8000,Diesel,83.56,155769.0
V014674,Van,5,1000,Petrol,86.97,417809.0
V014675,Medium Truck,6,8000,Diesel,63.05,209253.0
V014676,Medium Truck,9,8000,Diesel,74.45,102902.0
V014677,Medium Truck,12,8000,Diesel,85.55,179970.0
V014678,Heavy Truck,14,20000,Diesel,65.77,374460.0
V014679,Motorbike,10,50,Petrol,78.06,155653.0
V014680,Light Truck,13,3500,Diesel,75.49,210337.0
V014681,Heavy Truck,0,20000,Diesel,75.06,102293.0
V014682,Light Truck,0,3500,Diesel,87.56,181507.0
V014683,Medium Truck,14,8000,Diesel,74.07,161100.0
V014684,Light Truck,13,3500,Diesel,91.55,103759.0
V014685,Light Truck,1,3500,Diesel,71.64,211171.0
V014686,Van,10,1000,Petrol,96.16,288783.0
V014687,Van,0,1000,Petrol,91.64,326328.0
V014688,Light Truck,3,3500,Diesel,64.78,118041.0
V014689,Heavy Truck,2,20000,Diesel,100.0,335359.0
V014690,Light Truck,6,3500,Diesel,72.35,78421.0
V014691,Motorbike,6,50,Petrol,90.45,145741.0
V014692,Van,11,1000,Petrol,65.86,150664.0
V014693,Van,14,1000,Petrol,62.19,286817.0
V014694,Van,10,1000,Petrol,65.25,225545.0
V014695,Light Truck,5,3500,Diesel,81.07,99437.0
V014696,Light Truck,5,3500,Diesel,77.7,202602.0
V014697,Light Truck,14,3500,Diesel,62.45,319649.0
V014698,Motorbike,10,50,Petrol,91.22,197389.0
V014699,Light Truck,2,3500,Diesel,82.67,248170.0
V014700,Light Truck,14,3500,Diesel,52.83,250169.0
V014701,Medium Truck,3,8000,Diesel,98.08,191593.0
V014702,Medium Truck,11,8000,Diesel,85.64,72992.0
V014703,Heavy Truck,0,20000,Diesel,90.44,84746.0
V014704,Medium Truck,7,8000,Diesel,58.9,138743.0
V014705,Van,0,1000,Petrol,86.23,257209.0
V014706,Heavy Truck,11,20000,Diesel,87.22,155201.0
V014707,Heavy Truck,10,20000,Diesel,77.61,264111.0
V014708,Medium Truck,5,8000,Diesel,95.69,278189.0
V014709,Van,13,1000,Petrol,87.14,343950.0
V014710,Heavy Truck,11,20000,Diesel,75.39,200647.0
V014711,Medium Truck,0,8000,Diesel,74.21,230036.0
V014712,Light Truck,2,3500,Diesel,64.1,180653.0
V014713,Heavy Truck,0,20000,Diesel,99.05,189998.0
V014714,Heavy Truck,11,20000,Diesel,68.58,168503.0
V014715,Light Truck,2,3500,Diesel,62.79,74729.0
V014716,Motorbike,8,50,Petrol,83.48,208996.0
V014717,Light Truck,12,3500,Diesel,80.88,109680.0
V014718,Van,6,1000,Petrol,94.09,44073.0
V014719,Light Truck,5,3500,Diesel,55.83,95222.0
V014720,Van,3,1000,Petrol,82.33,150942.0
V014721,Light Truck,7,3500,Diesel,73.35,101162.0
V014722,Van,7,1000,Petrol,93.52,280333.0
V014723,Van,1,1000,Petrol,84.17,164858.0
V014724,Light Truck,10,3500,Diesel,77.29,168295.0
V014725,Van,14,1000,Petrol,61.65,120539.0
V014726,Medium Truck,6,8000,Diesel,91.46,126526.0
V014727,Medium Truck,0,8000,Diesel,66.64,184248.0
V014728,Van,14,1000,Petrol,74.82,176130.0
V014729,Medium Truck,0,8000,Diesel,100.0,105848.0
V014730,Van,14,1000,Petrol,77.22,71027.0
V014731,Light Truck,11,3500,Diesel,85.04,64115.0
V014732,Heavy Truck,12,20000,Diesel,86.08,249957.0
V014733,Light Truck,8,3500,Diesel,79.06,197747.0
V014734,Motorbike,7,50,Petrol,89.88,285039.0
V014735,Light Truck,7,3500,Diesel,98.07,96599.0
V014736,Medium Truck,14,8000,Diesel,97.32,225662.0
V014737,Heavy Truck,11,20000,Diesel,87.98,335233.0
V014738,Van,5,1000,Petrol,74.14,129015.0
V014739,Medium Truck,13,8000,Diesel,89.39,185053.0
V014740,Light Truck,1,3500,Diesel,95.74,151418.0
V014741,Light Truck,14,3500,Diesel,80.23,158449.0
V014742,Light Truck,13,3500,Diesel,75.1,158376.0
V014743,Van,1,1000,Petrol,100.0,196089.0
V014744,Light Truck,4,3500,Diesel,72.92,250356.0
V014745,Light Truck,10,3500,Diesel,71.01,208393.0
V014746,Van,6,1000,Petrol,82.32,1000.0
V014747,Medium Truck,1,8000,Diesel,80.99,91968.0
V014748,Medium Truck,2,8000,Diesel,80.12,245422.0
V014749,Van,8,1000,Petrol,87.83,150382.0
V014750,Medium Truck,12,8000,Diesel,93.39,238112.0
V014751,Medium Truck,5,8000,Diesel,67.91,184902.0
V014752,Medium Truck,13,8000,Diesel,84.19,250812.0
V014753,Van,0,1000,Petrol,64.29,159037.0
V014754,Medium Truck,14,8000,Diesel,60.73,245953.0
V014755,Van,7,1000,Petrol,86.8,371538.0
V014756,Light Truck,14,3500,Diesel,73.81,138773.0
V014757,Van,10,1000,Petrol,79.83,111236.0
V014758,Light Truck,7,3500,Diesel,81.42,264316.0
V014759,Medium Truck,6,8000,Diesel,100.0,242547.0
V014760,Medium Truck,12,8000,Diesel,88.07,122854.0
V014761,Light Truck,8,3500,Diesel,82.41,329677.0
V014762,Medium Truck,11,8000,Diesel,87.46,311478.0
V014763,Heavy Truck,12,20000,Diesel,92.88,100788.0
V014764,Light Truck,7,3500,Diesel,72.89,252642.0
V014765,Van,14,1000,Petrol,97.45,141162.0
V014766,Van,10,1000,Petrol,94.58,165122.0
V014767,Medium Truck,14,8000,Diesel,96.48,164460.0
V014768,Van,2,1000,Petrol,77.29,159516.0
V014769,Van,6,1000,Petrol,81.79,235750.0
V014770,Light Truck,14,3500,Diesel,74.19,284965.0
V014771,Heavy Truck,1,20000,Diesel,92.79,345867.0
V014772,Medium Truck,12,8000,Diesel,87.33,204882.0
V014773,Medium Truck,1,8000,Diesel,64.56,401877.0
V014774,Motorbike,11,50,Petrol,89.7,45983.0
V014775,Van,9,1000,Petrol,100.0,206386.0
V014776,Van,7,1000,Petrol,65.09,277170.0
V014777,Van,5,1000,Petrol,78.97,110015.0
V014778,Medium Truck,6,8000,Diesel,74.59,152278.0
V014779,Van,8,1000,Petrol,68.69,226679.0
V014780,Light Truck,14,3500,Diesel,78.28,163550.0
V014781,Heavy Truck,5,20000,Diesel,73.08,131392.0
V014782,Van,12,1000,Petrol,80.38,102900.0
V014783,Van,3,1000,Petrol,84.13,213723.0
V014784,Medium Truck,5,8000,Diesel,95.09,84454.0
V014785,Medium Truck,7,8000,Diesel,68.89,216070.0
V014786,Medium Truck,11,8000,Diesel,71.79,317821.0
V014787,Light Truck,8,3500,Diesel,88.64,304924.0
V014788,Medium Truck,0,8000,Diesel,98.91,95057.0
V014789,Heavy Truck,10,20000,Diesel,82.09,97167.0
V014790,Van,6,1000,Petrol,75.72,148227.0
V014791,Motorbike,0,50,Petrol,59.31,316064.0
V014792,Medium Truck,8,8000,Diesel,77.39,113536.0
V014793,Medium Truck,8,8000,Diesel,75.55,50697.0
V014794,Medium Truck,14,8000,Diesel,54.93,319946.0
V014795,Medium Truck,11,8000,Diesel,46.77,263014.0
V014796,Van,13,1000,Petrol,93.53,126865.0
V014797,Van,7,1000,Petrol,81.64,155252.0
V014798,Light Truck,4,3500,Diesel,54.27,208921.0
V014799,Van,13,1000,Petrol,92.1,124265.0
V014800,Heavy Truck,0,20000,Diesel,79.55,171761.0
V014801,Medium Truck,3,8000,Diesel,74.73,180122.0
V014802,Van,7,1000,Petrol,93.68,268183.0
V014803,Van,4,1000,Petrol,89.77,260402.0
V014804,Heavy Truck,6,20000,Diesel,79.25,223945.0
V014805,Medium Truck,8,8000,Diesel,82.01,76339.0
V014806,Light Truck,2,3500,Diesel,69.24,11082.0
V014807,Light Truck,7,3500,Diesel,88.58,84173.0
V014808,Medium Truck,5,8000,Diesel,73.13,296015.0
V014809,Van,9,1000,Petrol,90.44,61530.0
V014810,Van,6,1000,Petrol,85.02,174264.0
V014811,Van,4,1000,Petrol,64.9,31387.0
V014812,Light Truck,11,3500,Diesel,97.27,119286.0
V014813,Medium Truck,6,8000,Diesel,92.59,248367.0
V014814,Medium Truck,6,8000,Diesel,90.85,270253.0
V014815,Medium Truck,13,8000,Diesel,57.46,68513.0
V014816,Light Truck,11,3500,Diesel,55.45,239306.0
V014817,Motorbike,0,50,Petrol,96.7,106546.0
V014818,Heavy Truck,10,20000,Diesel,50.27,34960.0
V014819,Light Truck,11,3500,Diesel,55.81,127962.0
V014820,Van,11,1000,Petrol,65.46,125823.0
V014821,Motorbike,10,50,Petrol,69.1,168299.0
V014822,Motorbike,14,50,Petrol,100.0,253593.0
V014823,Light Truck,9,3500,Diesel,76.78,33040.0
V014824,Light Truck,13,3500,Diesel,48.72,88779.0
V014825,Light Truck,4,3500,Diesel,57.29,1000.0
V014826,Medium Truck,0,8000,Diesel,83.36,295063.0
V014827,Van,2,1000,Petrol,69.91,172909.0
V014828,Medium Truck,14,8000,Diesel,95.58,209775.0
V014829,Heavy Truck,6,20000,Diesel,100.0,187389.0
V014830,Medium Truck,13,8000,Diesel,56.55,147232.0
V014831,Motorbike,7,50,Petrol,100.0,179029.0
V014832,Van,4,1000,Petrol,100.0,20597.0
V014833,Van,14,1000,Petrol,93.48,198328.0
V014834,Light Truck,2,3500,Diesel,97.7,93391.0
V014835,Van,11,1000,Petrol,50.46,227801.0
V014836,Van,7,1000,Petrol,75.26,244844.0
V014837,Light Truck,8,3500,Diesel,60.47,74143.0
V014838,Medium Truck,8,8000,Diesel,87.07,267126.0
V014839,Light Truck,5,3500,Diesel,60.67,168446.0
V014840,Medium Truck,7,8000,Diesel,85.99,210446.0
V014841,Van,5,1000,Petrol,100.0,140767.0
V014842,Light Truck,12,3500,Diesel,93.53,203481.0
V014843,Van,11,1000,Petrol,96.98,331420.0
V014844,Van,14,1000,Petrol,72.14,175695.0
V014845,Light Truck,14,3500,Diesel,83.9,193767.0
V014846,Van,11,1000,Petrol,100.0,182784.0
V014847,Medium Truck,12,8000,Diesel,80.69,1000.0
V014848,Van,1,1000,Petrol,68.37,203960.0
V014849,Van,6,1000,Petrol,82.07,79292.0
V014850,Medium Truck,14,8000,Diesel,81.11,258875.0
V014851,Van,4,1000,Petrol,77.08,63820.0
V014852,Heavy Truck,3,20000,Diesel,69.84,214385.0
V014853,Light Truck,1,3500,Diesel,86.58,177052.0
V014854,Van,4,1000,Petrol,69.92,68221.0
V014855,Heavy Truck,5,20000,Diesel,94.45,239272.0
V014856,Medium Truck,13,8000,Diesel,95.28,264200.0
V014857,Medium Truck,12,8000,Diesel,88.41,262449.0
V014858,Heavy Truck,11,20000,Diesel,93.49,64012.0
V014859,Van,6,1000,Petrol,71.53,236552.0
V014860,Van,7,1000,Petrol,98.63,186133.0
V014861,Light Truck,7,3500,Diesel,77.52,62221.0
V014862,Medium Truck,4,8000,Diesel,75.29,210041.0
V014863,Medium Truck,3,8000,Diesel,63.64,131078.0
V014864,Van,3,1000,Petrol,78.92,233836.0
V014865,Heavy Truck,2,20000,Diesel,61.72,1000.0
V014866,Van,3,1000,Petrol,87.07,219244.0
V014867,Light Truck,3,3500,Diesel,90.86,274031.0
V014868,Van,4,1000,Petrol,91.63,1000.0
V014869,Medium Truck,5,8000,Diesel,75.39,138125.0
V014870,Light Truck,1,3500,Diesel,100.0,298446.0
V014871,Van,3,1000,Petrol,85.65,165813.0
V014872,Van,14,1000,Petrol,57.93,1000.0
V014873,Light Truck,14,3500,Diesel,80.48,201703.0
V014874,Van,3,1000,Petrol,100.0,286596.0
V014875,Heavy Truck,9,20000,Diesel,78.98,234931.0
V014876,Light Truck,14,3500,Diesel,92.71,215185.0
V014877,Heavy Truck,0,20000,Diesel,54.35,187135.0
V014878,Van,3,1000,Petrol,76.46,200718.0
V014879,Van,14,1000,Petrol,83.34,103360.0
V014880,Medium Truck,5,8000,Diesel,84.1,174354.0
V014881,Heavy Truck,4,20000,Diesel,66.09,236813.0
V014882,Light Truck,10,3500,Diesel,76.09,83124.0
V014883,Van,8,1000,Petrol,89.61,162479.0
V014884,Medium Truck,0,8000,Diesel,94.2,203646.0
V014885,Light Truck,12,3500,Diesel,80.25,285978.0
V014886,Medium Truck,12,8000,Diesel,88.87,293968.0
V014887,Medium Truck,12,8000,Diesel,64.84,172693.0
V014888,Medium Truck,6,8000,Diesel,80.85,166306.0
V014889,Van,8,1000,Petrol,90.18,213350.0
V014890,Medium Truck,2,8000,Diesel,69.05,261566.0
V014891,Medium Truck,13,8000,Diesel,82.36,102002.0
V014892,Medium Truck,0,8000,Diesel,76.81,221491.0
V014893,Motorbike,11,50,Petrol,94.39,99124.0
V014894,Van,13,1000,Petrol,86.75,62594.0
V014895,Light Truck,2,3500,Diesel,81.97,313690.0
V014896,Van,3,1000,Petrol,86.79,118501.0
V014897,Van,9,1000,Petrol,77.38,119518.0
V014898,Motorbike,11,50,Petrol,78.12,136765.0
V014899,Medium Truck,12,8000,Diesel,63.77,166923.0
V014900,Van,0,1000,Petrol,93.66,271338.0
V014901,Light Truck,10,3500,Diesel,71.16,116174.0
V014902,Van,3,1000,Petrol,84.31,181344.0
V014903,Medium Truck,13,8000,Diesel,69.17,116212.0
V014904,Medium Truck,3,8000,Diesel,100.0,161507.0
V014905,Light Truck,3,3500,Diesel,86.34,269394.0
V014906,Van,13,1000,Petrol,88.27,363680.0
V014907,Light Truck,12,3500,Diesel,64.43,162840.0
V014908,Van,9,1000,Petrol,100.0,80699.0
V014909,Medium Truck,0,8000,Diesel,100.0,298403.0
V014910,Heavy Truck,14,20000,Diesel,98.71,312377.0
V014911,Light Truck,13,3500,Diesel,73.86,102988.0
V014912,Van,4,1000,Petrol,56.31,257322.0
V014913,Light Truck,3,3500,Diesel,96.86,353368.0
V014914,Light Truck,6,3500,Diesel,92.89,124220.0
V014915,Van,13,1000,Petrol,89.12,233967.0
V014916,Light Truck,4,3500,Diesel,89.25,107135.0
V014917,Heavy Truck,9,20000,Diesel,71.89,1000.0
V014918,Van,3,1000,Petrol,83.08,189397.0
V014919,Medium Truck,14,8000,Diesel,85.52,39298.0
V014920,Light Truck,6,3500,Diesel,96.05,60172.0
V014921,Light Truck,5,3500,Diesel,77.73,1000.0
