,vehicle_id,vehicle_type,vehicle_age_years,capacity_kg,fuel_type,maintenance_score,current_mileage_km
12969,V012970,Heavy Truck,8,20000,Diesel,79.54,170096.0
12970,V012971,Van,5,1000,Petrol,59.54,145500.0
12971,V012972,Medium Truck,12,8000,Diesel,88.45,34256.0
12972,V012973,Van,11,1000,Petrol,67.43,113217.0
12973,V012974,Light Truck,11,3500,Diesel,78.99,283568.0
12974,V012975,Heavy Truck,9,20000,Diesel,92.72,105249.0
12975,V012976,Heavy Truck,10,20000,Diesel,84.63,171152.0
12976,V012977,Van,14,1000,Petrol,87.57,224353.0
12977,V012978,Van,10,1000,Petrol,68.47,123538.0
12978,V012979,Van,7,1000,Petrol,77.09,281789.0
12979,V012980,Medium Truck,0,8000,Diesel,93.1,185264.0
12980,V012981,Heavy Truck,14,20000,Diesel,88.38,159008.0
12981,V012982,Van,5,1000,Petrol,98.22,229711.0
12982,V012983,Van,14,1000,Petrol,85.23,173143.0
12983,V012984,Van,4,1000,Petrol,77.97,225048.0
12984,V012985,Medium Truck,10,8000,Diesel,85.91,153142.0
12985,V012986,Light Truck,12,3500,Diesel,93.46,14461.0
12986,V012987,Light Truck,13,3500,Diesel,88.22,55224.0
12987,V012988,Heavy Truck,5,20000,Diesel,63.06,198316.0
12988,V012989,Medium Truck,3,8000,Diesel,54.83,161650.0
12989,V012990,Light Truck,0,3500,Diesel,71.52,340553.0
12990,V012991,Van,1,1000,Petrol,90.13,196196.0
12991,V012992,Medium Truck,13,8000,Diesel,83.67,202161.0
12992,V012993,Light Truck,14,3500,Diesel,70.3,143403.0
12993,V012994,Van,7,1000,Petrol,93.4,85785.0
12994,V012995,Van,12,1000,Petrol,89.19,17828.0
12995,V012996,Van,11,1000,Petrol,83.76,298338.0
12996,V012997,Light Truck,8,3500,Diesel,89.44,181370.0
12997,V012998,Light Truck,14,3500,Diesel,100.0,4602.0
12998,V012999,Van,0,1000,Petrol,62.5,48723.0
12999,V013000,Van,14,1000,Petrol,79.46,192368.0
13000,V013001,Medium Truck,3,8000,Diesel,84.42,244607.0
13001,V013002,Medium Truck,8,8000,Diesel,75.32,166773.0
13002,V013003,Light Truck,9,3500,Diesel,85.31,180850.0
13003,V013004,Heavy Truck,12,20000,Diesel,82.38,2695.0
13004,V013005,Light Truck,10,3500,Diesel,97.16,245702.0
13005,V013006,Light Truck,12,3500,Diesel,78.47,267364.0
13006,V013007,Light Truck,11,3500,Diesel,81.12,178420.0
13007,V013008,Medium Truck,8,8000,Diesel,88.89,223385.0
13008,V013009,Light Truck,11,3500,Diesel,97.17,269293.0
13009,V013010,Medium Truck,6,8000,Diesel,59.87,186116.0
13010,V013011,Light Truck,0,3500,Diesel,100.0,230870.0
13011,V013012,Light Truck,9,3500,Diesel,72.76,157913.0
13012,V013013,Light Truck,8,3500,Diesel,95.77,166197.0
13013,V013014,Van,11,1000,Petrol,75.97,144821.0
13014,V013015,Van,3,1000,Petrol,89.91,197628.0
13015,V013016,Van,9,1000,Petrol,86.42,105688.0
13016,V013017,Light Truck,7,3500,Diesel,100.0,65189.0
13017,V013018,Motorbike,3,50,Petrol,72.56,178864.0
13018,V013019,Heavy Truck,8,20000,Diesel,59.35,116034.0
13019,V013020,Van,0,1000,Petrol,76.49,255307.0
13020,V013021,Heavy Truck,7,20000,Diesel,76.19,172418.0
13021,V013022,Van,6,1000,Petrol,74.85,230807.0
13022,V013023,Van,10,1000,Petrol,80.78,102936.0
13023,V013024,Van,7,1000,Petrol,72.43,30258.0
13024,V013025,Light Truck,12,3500,Diesel,85.16,156883.0
13025,V013026,Light Truck,8,3500,Diesel,68.02,298228.0
13026,V013027,Light Truck,10,3500,Diesel,84.07,328746.0
13027,V013028,Medium Truck,3,8000,Diesel,87.61,96285.0
13028,V013029,Light Truck,3,3500,Diesel,75.38,50922.0
13029,V013030,Van,11,1000,Petrol,66.77,145876.0
13030,V013031,Medium Truck,6,8000,Diesel,80.53,94149.0
13031,V013032,Medium Truck,3,8000,Diesel,87.24,228365.0
13032,V013033,Heavy Truck,4,20000,Diesel,100.0,274376.0
13033,V013034,Motorbike,1,50,Petrol,94.18,92901.0
13034,V013035,Van,4,1000,Petrol,78.37,10041.0
13035,V013036,Light Truck,3,3500,Diesel,100.0,101041.0
13036,V013037,Medium Truck,8,8000,Diesel,92.9,169037.0
13037,V013038,Van,9,1000,Petrol,96.18,176586.0
13038,V013039,Van,6,1000,Petrol,80.88,260586.0
13039,V013040,Van,7,1000,Petrol,68.97,287532.0
13040,V013041,Van,9,1000,Petrol,74.49,149645.0
13041,V013042,Van,7,1000,Petrol,94.15,172351.0
13042,V013043,Motorbike,1,50,Petrol,75.11,118744.0
13043,V013044,Medium Truck,13,8000,Diesel,82.29,94993.0
13044,V013045,Light Truck,13,3500,Diesel,73.83,284132.0
13045,V013046,Medium Truck,12,8000,Diesel,80.6,8258.0
13046,V013047,Light Truck,0,3500,Diesel,85.74,347387.0
13047,V013048,Medium Truck,6,8000,Diesel,86.46,107141.0
13048,V013049,Light Truck,10,3500,Diesel,58.76,360766.0
13049,V013050,Medium Truck,14,8000,Diesel,71.41,332794.0
13050,V013051,Heavy Truck,4,20000,Diesel,62.99,21759.0
13051,V013052,Medium Truck,2,8000,Diesel,62.42,281149.0
13052,V013053,Van,12,1000,Petrol,68.7,215345.0
13053,V013054,Heavy Truck,13,20000,Diesel,73.25,159467.0
13054,V013055,Medium Truck,12,8000,Diesel,93.27,209683.0
13055,V013056,Light Truck,2,3500,Diesel,80.49,60882.0
13056,V013057,Van,4,1000,Petrol,64.73,1000.0
13057,V013058,Van,9,1000,Petrol,90.92,277957.0
13058,V013059,Van,2,1000,Petrol,82.37,310108.0
13059,V013060,Van,4,1000,Petrol,75.0,166844.0
13060,V013061,Light Truck,14,3500,Diesel,72.91,271185.0
13061,V013062,Van,6,1000,Petrol,68.4,287490.0
13062,V013063,Van,3,1000,Petrol,69.83,244932.0
13063,V013064,Light Truck,13,3500,Diesel,70.42,133742.0
13064,V013065,Heavy Truck,11,20000,Diesel,80.19,168145.0
13065,V013066,Light Truck,13,3500,Diesel,81.67,143667.0
13066,V013067,Heavy Truck,9,20000,Diesel,87.92,297493.0
13067,V013068,Light Truck,0,3500,Diesel,62.26,85328.0
13068,V013069,Medium Truck,2,8000,Diesel,62.86,176549.0
13069,V013070,Light Truck,7,3500,Diesel,69.67,252515.0
13070,V013071,Light Truck,6,3500,Diesel,92.37,188504.0
13071,V013072,Medium Truck,12,8000,Diesel,65.37,101133.0
13072,V013073,Light Truck,7,3500,Diesel,77.07,44816.0
13073,V013074,Medium Truck,3,8000,Diesel,87.74,166902.0
13074,V013075,Light Truck,3,3500,Diesel,80.29,150502.0
13075,V013076,Light Truck,9,3500,Diesel,100.0,288784.0
13076,V013077,Van,2,1000,Petrol,72.46,403934.0
13077,V013078,Van,13,1000,Petrol,73.8,390742.0
13078,V013079,Medium Truck,5,8000,Diesel,81.01,158037.0
13079,V013080,Light Truck,8,3500,Diesel,76.55,215124.0
13080,V013081,Light Truck,13,3500,Diesel,70.51,83914.0
13081,V013082,Van,5,1000,Petrol,88.68,98124.0
13082,V013083,Medium Truck,7,8000,Diesel,72.8,189639.0
13083,V013084,Medium Truck,13,8000,Diesel,66.94,182664.0
13084,V013085,Medium Truck,10,8000,Diesel,70.1,254719.0
13085,V013086,Light Truck,10,3500,Diesel,55.7,231241.0
13086,V013087,Light Truck,7,3500,Diesel,82.88,165804.0
13087,V013088,Light Truck,10,3500,Diesel,95.42,244110.0
13088,V013089,Van,8,1000,Petrol,84.19,183447.0
13089,V013090,Heavy Truck,14,20000,Diesel,61.81,239740.0
13090,V013091,Heavy Truck,10,20000,Diesel,80.8,130116.0
13091,V013092,Van,13,1000,Petrol,92.57,117547.0
13092,V013093,Heavy Truck,1,20000,Diesel,90.93,97005.0
13093,V013094,Van,14,1000,Petrol,92.86,240953.0
13094,V013095,Light Truck,13,3500,Diesel,84.47,183472.0
13095,V013096,Light Truck,10,3500,Diesel,71.86,206133.0
13096,V013097,Light Truck,12,3500,Diesel,86.76,162237.0
13097,V013098,Light Truck,1,3500,Diesel,87.89,137816.0
13098,V013099,Light Truck,5,3500,Diesel,89.9,100225.0
13099,V013100,Motorbike,0,50,Petrol,73.25,211847.0
13100,V013101,Van,2,1000,Petrol,100.0,118707.0
13101,V013102,Motorbike,4,50,Petrol,84.46,193234.0
13102,V013103,Motorbike,14,50,Petrol,83.21,184948.0
13103,V013104,Van,7,1000,Petrol,67.21,321633.0
13104,V013105,Light Truck,11,3500,Diesel,58.9,277501.0
13105,V013106,Van,8,1000,Petrol,77.73,227744.0
13106,V013107,Heavy Truck,6,20000,Diesel,85.66,43809.0
13107,V013108,Medium Truck,0,8000,Diesel,95.76,280065.0
13108,V013109,Light Truck,6,3500,Diesel,70.91,166258.0
13109,V013110,Van,6,1000,Petrol,86.91,1000.0
13110,V013111,Medium Truck,0,8000,Diesel,100.0,231726.0
13111,V013112,Light Truck,8,3500,Diesel,92.59,210616.0
13112,V013113,Heavy Truck,11,20000,Diesel,71.04,16122.0
13113,V013114,Light Truck,0,3500,Diesel,89.42,243015.0
13114,V013115,Medium Truck,11,8000,Diesel,88.48,88407.0
13115,V013116,Medium Truck,0,8000,Diesel,74.51,211111.0
13116,V013117,Van,7,1000,Petrol,83.05,135984.0
13117,V013118,Van,5,1000,Petrol,63.19,298578.0
13118,V013119,Van,0,1000,Petrol,100.0,236113.0
13119,V013120,Light Truck,3,3500,Diesel,68.07,109996.0
13120,V013121,Van,9,1000,Petrol,100.0,277264.0
13121,V013122,Light Truck,7,3500,Diesel,78.35,191709.0
13122,V013123,Medium Truck,0,8000,Diesel,84.43,115114.0
13123,V013124,Light Truck,5,3500,Diesel,100.0,132335.0
13124,V013125,Medium Truck,14,8000,Diesel,64.03,131859.0
13125,V013126,Van,12,1000,Petrol,94.95,52603.0
13126,V013127,Van,9,1000,Petrol,83.46,206474.0
13127,V013128,Van,2,1000,Petrol,87.89,185929.0
13128,V013129,Van,8,1000,Petrol,80.91,248794.0
13129,V013130,Medium Truck,14,8000,Diesel,91.71,287558.0
13130,V013131,Medium Truck,2,8000,Diesel,76.25,304143.0
13131,V013132,Medium Truck,7,8000,Diesel,92.17,85467.0
13132,V013133,Van,14,1000,Petrol,91.89,119567.0
13133,V013134,Van,11,1000,Petrol,79.71,169112.0
13134,V013135,Heavy Truck,11,20000,Diesel,72.83,298686.0
13135,V013136,Heavy Truck,4,20000,Diesel,80.64,97939.0
13136,V013137,Light Truck,12,3500,Diesel,66.14,195045.0
13137,V013138,Medium Truck,2,8000,Diesel,73.73,276199.0
13138,V013139,Medium Truck,2,8000,Diesel,83.52,123207.0
13139,V013140,Light Truck,11,3500,Diesel,81.68,73827.0
13140,V013141,Van,13,1000,Petrol,71.34,87781.0
13141,V013142,Medium Truck,5,8000,Diesel,87.31,225742.0
13142,V013143,Van,5,1000,Petrol,87.26,27831.0
13143,V013144,Medium Truck,7,8000,Diesel,62.56,231399.0
13144,V013145,Van,0,1000,Petrol,94.98,207364.0
13145,V013146,Light Truck,1,3500,Diesel,64.62,255060.0
13146,V013147,Van,3,1000,Petrol,86.39,1000.0
13147,V013148,Medium Truck,4,8000,Diesel,79.25,215727.0
13148,V013149,Van,14,1000,Petrol,84.09,9160.0
13149,V013150,Light Truck,6,3500,Diesel,92.45,144653.0
13150,V013151,Medium Truck,1,8000,Diesel,63.53,237309.0
13151,V013152,Van,11,1000,Petrol,81.59,127476.0
13152,V013153,Light Truck,2,3500,Diesel,64.28,223846.0
13153,V013154,Medium Truck,2,8000,Diesel,99.37,138588.0
13154,V013155,Medium Truck,7,8000,Diesel,85.56,199978.0
13155,V013156,Van,1,1000,Petrol,78.63,121660.0
13156,V013157,Medium Truck,3,8000,Diesel,80.1,255151.0
13157,V013158,Heavy Truck,12,20000,Diesel,97.79,376836.0
13158,V013159,Medium Truck,7,8000,Diesel,89.59,121992.0
13159,V013160,Heavy Truck,12,20000,Diesel,100.0,258471.0
13160,V013161,Van,2,1000,Petrol,66.2,155407.0
13161,V013162,Van,0,1000,Petrol,93.62,76962.0
13162,V013163,Light Truck,6,3500,Diesel,85.51,257734.0
13163,V013164,Medium Truck,10,8000,Diesel,87.89,257743.0
13164,V013165,Van,4,1000,Petrol,90.2,131473.0
13165,V013166,Medium Truck,10,8000,Diesel,75.96,396322.0
13166,V013167,Van,6,1000,Petrol,64.26,154981.0
13167,V013168,Medium Truck,10,8000,Diesel,91.09,140255.0
13168,V013169,Motorbike,11,50,Petrol,82.98,22419.0
13169,V013170,Light Truck,12,3500,Diesel,89.76,242781.0
13170,V013171,Light Truck,6,3500,Diesel,78.4,61149.0
13171,V013172,Light Truck,2,3500,Diesel,80.49,166531.0
13172,V013173,Van,8,1000,Petrol,92.81,210119.0
13173,V013174,Medium Truck,3,8000,Diesel,71.18,132371.0
13174,V013175,Light Truck,10,3500,Diesel,72.55,234296.0
13175,V013176,Light Truck,3,3500,Diesel,61.16,95134.0
13176,V013177,Medium Truck,12,8000,Diesel,85.16,252675.0
13177,V013178,Van,11,1000,Petrol,89.7,187222.0
13178,V013179,Medium Truck,12,8000,Diesel,92.56,174962.0
13179,V013180,Van,6,1000,Petrol,82.77,176470.0
13180,V013181,Light Truck,8,3500,Diesel,93.58,299659.0
13181,V013182,Medium Truck,6,8000,Diesel,84.53,209710.0
13182,V013183,Van,8,1000,Petrol,90.41,113281.0
13183,V013184,Heavy Truck,3,20000,Diesel,72.03,8148.0
13184,V013185,Medium Truck,13,8000,Diesel,83.8,94870.0
13185,V013186,Medium Truck,3,8000,Diesel,67.02,107729.0
13186,V013187,Light Truck,0,3500,Diesel,74.08,325277.0
13187,V013188,Medium Truck,3,8000,Diesel,86.87,199910.0
13188,V013189,Light Truck,8,3500,Diesel,69.05,124760.0
13189,V013190,Light Truck,14,3500,Diesel,87.14,266382.0
13190,V013191,Medium Truck,3,8000,Diesel,89.59,184937.0
13191,V013192,Light Truck,3,3500,Diesel,88.14,73431.0
13192,V013193,Light Truck,9,3500,Diesel,88.61,105745.0
13193,V013194,Medium Truck,0,8000,Diesel,100.0,199045.0
13194,V013195,Heavy Truck,6,20000,Diesel,100.0,269433.0
13195,V013196,Heavy Truck,7,20000,Diesel,98.04,74574.0
13196,V013197,Light Truck,9,3500,Diesel,87.88,328367.0
13197,V013198,Van,12,1000,Petrol,88.33,294816.0
13198,V013199,Van,14,1000,Petrol,83.71,126070.0
13199,V013200,Motorbike,7,50,Petrol,88.42,243548.0
13200,V013201,Light Truck,5,3500,Diesel,65.02,158196.0
13201,V013202,Light Truck,6,3500,Diesel,76.48,332302.0
13202,V013203,Van,4,1000,Petrol,76.7,131456.0
13203,V013204,Light Truck,11,3500,Diesel,100.0,1000.0
13204,V013205,Van,9,1000,Petrol,71.22,187322.0
13205,V013206,Medium Truck,13,8000,Diesel,80.32,162660.0
13206,V013207,Light Truck,4,3500,Diesel,91.06,234516.0
13207,V013208,Van,6,1000,Petrol,72.69,271051.0
13208,V013209,Light Truck,7,3500,Diesel,74.3,245364.0
13209,V013210,Medium Truck,6,8000,Diesel,65.76,276489.0
13210,V013211,Van,4,1000,Petrol,70.12,255663.0
13211,V013212,Light Truck,13,3500,Diesel,66.24,189959.0
13212,V013213,Motorbike,8,50,Petrol,80.84,183840.0
13213,V013214,Heavy Truck,5,20000,Diesel,80.92,227726.0
13214,V013215,Motorbike,1,50,Petrol,83.42,278191.0
13215,V013216,Medium Truck,13,8000,Diesel,70.38,139420.0
13216,V013217,Van,7,1000,Petrol,71.34,204688.0
13217,V013218,Light Truck,8,3500,Diesel,91.61,205768.0
13218,V013219,Light Truck,11,3500,Diesel,54.27,258848.0
13219,V013220,Light Truck,14,3500,Diesel,70.61,307200.0
13220,V013221,Medium Truck,3,8000,Diesel,86.28,206379.0
13221,V013222,Medium Truck,8,8000,Diesel,99.41,66873.0
13222,V013223,Medium Truck,13,8000,Diesel,66.78,337196.0
13223,V013224,Light Truck,0,3500,Diesel,97.57,54288.0
13224,V013225,Van,5,1000,Petrol,99.19,172555.0
13225,V013226,Medium Truck,3,8000,Diesel,63.08,253359.0
13226,V013227,Medium Truck,14,8000,Diesel,100.0,247121.0
13227,V013228,Medium Truck,14,8000,Diesel,87.83,112993.0
13228,V013229,Van,2,1000,Petrol,83.48,90367.0
13229,V013230,Light Truck,6,3500,Diesel,75.01,329833.0
13230,V013231,Medium Truck,2,8000,Diesel,50.65,227687.0
13231,V013232,Heavy Truck,9,20000,Diesel,98.18,117339.0
13232,V013233,Light Truck,1,3500,Diesel,84.06,215160.0
13233,V013234,Medium Truck,6,8000,Diesel,78.89,146223.0
13234,V013235,Light Truck,0,3500,Diesel,85.83,303627.0
13235,V013236,Medium Truck,14,8000,Diesel,86.52,196788.0
13236,V013237,Medium Truck,4,8000,Diesel,76.38,293731.0
13237,V013238,Motorbike,0,50,Petrol,76.95,283511.0
13238,V013239,Van,5,1000,Petrol,61.86,168743.0
13239,V013240,Heavy Truck,4,20000,Diesel,80.6,190862.0
13240,V013241,Medium Truck,7,8000,Diesel,73.34,101612.0
13241,V013242,Medium Truck,4,8000,Diesel,80.98,278838.0
13242,V013243,Van,6,1000,Petrol,80.27,170072.0
13243,V013244,Van,6,1000,Petrol,92.54,323766.0
13244,V013245,Heavy Truck,12,20000,Diesel,88.23,229181.0
13245,V013246,Light Truck,5,3500,Diesel,97.38,106065.0
13246,V013247,Light Truck,11,3500,Diesel,66.75,124032.0
13247,V013248,Heavy Truck,12,20000,Diesel,71.24,200282.0
13248,V013249,Medium Truck,7,8000,Diesel,83.25,118428.0
13249,V013250,Van,6,1000,Petrol,80.32,9080.0
13250,V013251,Heavy Truck,10,20000,Diesel,89.16,311536.0
13251,V013252,Light Truck,5,3500,Diesel,79.5,1000.0
13252,V013253,Medium Truck,5,8000,Diesel,74.34,138724.0
13253,V013254,Light Truck,1,3500,Diesel,89.94,189292.0
13254,V013255,Motorbike,2,50,Petrol,88.68,102063.0
13255,V013256,Van,7,1000,Petrol,83.21,80235.0
13256,V013257,Van,13,1000,Petrol,88.78,102569.0
13257,V013258,Van,6,1000,Petrol,84.82,225105.0
13258,V013259,Motorbike,6,50,Petrol,73.96,1000.0
13259,V013260,Heavy Truck,1,20000,Diesel,98.81,169730.0
13260,V013261,Light Truck,11,3500,Diesel,100.0,220793.0
13261,V013262,Light Truck,11,3500,Diesel,79.07,78994.0
13262,V013263,Heavy Truck,1,20000,Diesel,98.88,247853.0
13263,V013264,Light Truck,4,3500,Diesel,84.86,141006.0
13264,V013265,Light Truck,2,3500,Diesel,94.25,118081.0
13265,V013266,Light Truck,12,3500,Diesel,99.54,225625.0
13266,V013267,Light Truck,3,3500,Diesel,84.47,210168.0
13267,V013268,Van,0,1000,Petrol,60.55,167904.0
13268,V013269,Motorbike,5,50,Petrol,95.28,51534.0
13269,V013270,Medium Truck,13,8000,Diesel,86.28,130974.0
13270,V013271,Van,3,1000,Petrol,82.35,176355.0
13271,V013272,Motorbike,7,50,Petrol,91.15,162149.0
13272,V013273,Medium Truck,3,8000,Diesel,88.17,202836.0
13273,V013274,Van,8,1000,Petrol,73.05,196691.0
13274,V013275,Van,14,1000,Petrol,83.19,219113.0
13275,V013276,Light Truck,9,3500,Diesel,88.76,158087.0
13276,V013277,Medium Truck,10,8000,Diesel,77.74,117536.0
13277,V013278,Van,0,1000,Petrol,84.4,124040.0
13278,V013279,Motorbike,0,50,Petrol,79.25,168351.0
13279,V013280,Medium Truck,1,8000,Diesel,84.9,182713.0
13280,V013281,Medium Truck,6,8000,Diesel,86.91,113189.0
13281,V013282,Van,14,1000,Petrol,92.08,78412.0
13282,V013283,Medium Truck,6,8000,Diesel,61.32,34528.0
13283,V013284,Light Truck,6,3500,Diesel,85.77,213174.0
13284,V013285,Light Truck,8,3500,Diesel,79.11,38094.0
13285,V013286,Light Truck,7,3500,Diesel,76.63,144610.0
13286,V013287,Light Truck,13,3500,Diesel,86.39,289722.0
13287,V013288,Medium Truck,0,8000,Diesel,83.78,102598.0
13288,V013289,Light Truck,3,3500,Diesel,57.3,276343.0
13289,V013290,Van,6,1000,Petrol,72.96,317690.0
13290,V013291,Light Truck,9,3500,Diesel,81.09,179454.0
13291,V013292,Light Truck,9,3500,Diesel,67.63,46646.0
13292,V013293,Van,1,1000,Petrol,86.25,326861.0
13293,V013294,Van,8,1000,Petrol,82.55,101777.0
13294,V013295,Heavy Truck,5,20000,Diesel,74.18,248543.0
13295,V013296,Medium Truck,2,8000,Diesel,78.53,125655.0
13296,V013297,Motorbike,0,50,Petrol,83.05,269667.0
13297,V013298,Motorbike,11,50,Petrol,93.71,246242.0
13298,V013299,Medium Truck,7,8000,Diesel,74.53,206585.0
13299,V013300,Van,6,1000,Petrol,97.84,255932.0
13300,V013301,Heavy Truck,3,20000,Diesel,90.66,301274.0
13301,V013302,Light Truck,4,3500,Diesel,77.13,196120.0
13302,V013303,Heavy Truck,7,20000,Diesel,62.15,152044.0
13303,V013304,Van,10,1000,Petrol,67.11,1000.0
13304,V013305,Light Truck,3,3500,Diesel,89.27,177746.0
13305,V013306,Medium Truck,1,8000,Diesel,76.73,90506.0
13306,V013307,Medium Truck,12,8000,Diesel,87.87,200798.0
13307,V013308,Motorbike,10,50,Petrol,65.95,225478.0
13308,V013309,Van,2,1000,Petrol,90.13,152600.0
13309,V013310,Van,11,1000,Petrol,89.75,264627.0
13310,V013311,Medium Truck,0,8000,Diesel,92.06,52892.0
13311,V013312,Heavy Truck,2,20000,Diesel,100.0,168187.0
13312,V013313,Light Truck,14,3500,Diesel,76.81,117650.0
13313,V013314,Medium Truck,10,8000,Diesel,80.57,308229.0
13314,V013315,Van,10,1000,Petrol,87.74,150044.0
13315,V013316,Van,2,1000,Petrol,90.45,133854.0
13316,V013317,Light Truck,8,3500,Diesel,93.65,22473.0
13317,V013318,Light Truck,2,3500,Diesel,90.72,275036.0
13318,V013319,Van,13,1000,Petrol,84.33,140465.0
13319,V013320,Medium Truck,10,8000,Diesel,78.36,285712.0
13320,V013321,Van,3,1000,Petrol,73.44,94148.0
13321,V013322,Medium Truck,13,8000,Diesel,80.37,280526.0
13322,V013323,Medium Truck,6,8000,Diesel,72.93,145335.0
13323,V013324,Medium Truck,12,8000,Diesel,82.83,133341.0
13324,V013325,Van,1,1000,Petrol,97.73,116978.0
13325,V013326,Heavy Truck,4,20000,Diesel,65.33,52536.0
13326,V013327,Light Truck,9,3500,Diesel,100.0,146700.0
13327,V013328,Van,11,1000,Petrol,65.89,134556.0
13328,V013329,Light Truck,3,3500,Diesel,72.89,66663.0
13329,V013330,Medium Truck,3,8000,Diesel,63.79,11775.0
13330,V013331,Medium Truck,1,8000,Diesel,67.54,117737.0
13331,V013332,Van,4,1000,Petrol,91.86,153795.0
13332,V013333,Light Truck,7,3500,Diesel,85.19,116626.0
13333,V013334,Light Truck,14,3500,Diesel,79.7,246165.0
13334,V013335,Light Truck,0,3500,Diesel,84.08,314038.0
13335,V013336,Heavy Truck,11,20000,Diesel,75.43,202472.0
13336,V013337,Van,7,1000,Petrol,80.99,176479.0
13337,V013338,Van,9,1000,Petrol,53.38,281634.0
13338,V013339,Heavy Truck,13,20000,Diesel,76.1,233057.0
13339,V013340,Light Truck,9,3500,Diesel,91.22,43500.0
13340,V013341,Light Truck,1,3500,Diesel,93.62,122211.0
13341,V013342,Van,12,1000,Petrol,96.65,172954.0
13342,V013343,Van,0,1000,Petrol,92.52,179126.0
13343,V013344,Light Truck,11,3500,Diesel,69.0,158697.0
13344,V013345,Van,1,1000,Petrol,56.52,188786.0
13345,V013346,Medium Truck,3,8000,Diesel,83.36,164239.0
13346,V013347,Medium Truck,6,8000,Diesel,88.73,349972.0
13347,V013348,Van,6,1000,Petrol,66.09,362250.0
13348,V013349,Van,11,1000,Petrol,100.0,240210.0
13349,V013350,Motorbike,11,50,Petrol,81.22,132549.0
13350,V013351,Light Truck,2,3500,Diesel,90.28,233713.0
13351,V013352,Medium Truck,3,8000,Diesel,73.37,125610.0
13352,V013353,Light Truck,0,3500,Diesel,85.65,226394.0
13353,V013354,Light Truck,3,3500,Diesel,90.67,202267.0
13354,V013355,Van,9,1000,Petrol,88.59,185212.0
13355,V013356,Van,10,1000,Petrol,83.29,209575.0
13356,V013357,Light Truck,6,3500,Diesel,79.25,115768.0
13357,V013358,Light Truck,7,3500,Diesel,67.9,135327.0
13358,V013359,Medium Truck,7,8000,Diesel,100.0,316001.0
13359,V013360,Van,2,1000,Petrol,60.12,144546.0
13360,V013361,Light Truck,3,3500,Diesel,85.32,52548.0
13361,V013362,Van,7,1000,Petrol,90.26,309047.0
13362,V013363,Van,8,1000,Petrol,65.05,114942.0
13363,V013364,Medium Truck,14,8000,Diesel,93.31,137362.0
13364,V013365,Light Truck,12,3500,Diesel,84.27,87972.0
13365,V013366,Van,6,1000,Petrol,83.43,135128.0
13366,V013367,Van,5,1000,Petrol,66.26,409624.0
13367,V013368,Motorbike,10,50,Petrol,100.0,263580.0
13368,V013369,Light Truck,10,3500,Diesel,73.56,151125.0
13369,V013370,Van,0,1000,Petrol,96.84,191381.0
13370,V013371,Van,9,1000,Petrol,89.02,206755.0
13371,V013372,Medium Truck,11,8000,Diesel,90.28,212084.0
13372,V013373,Light Truck,13,3500,Diesel,70.23,206739.0
13373,V013374,Van,7,1000,Petrol,92.47,146901.0
13374,V013375,Medium Truck,9,8000,Diesel,88.63,62404.0
13375,V013376,Van,10,1000,Petrol,72.91,51816.0
13376,V013377,Van,6,1000,Petrol,79.58,247477.0
13377,V013378,Light Truck,1,3500,Diesel,41.22,249985.0
13378,V013379,Light Truck,6,3500,Diesel,78.64,225389.0
